idx,inference_time(localize),inference_time(recognize),result,ground_truth,isTrue
2274,49.119999,672.8099980000001,27roe9058,busan27roe9058,X
2275,48.259997999999996,670.469971,chungbuk84sa7825,chungbuk84sa7825,O
2276,48.400002,670.950012,gyeonggi92aa6139,gyeonggi92aa6139,O
2277,48.790001000000004,671.169983,46gu3268,46gu3268,O
2278,47.529999,670.099976,60noe1069,60noe1069,O
2279,48.23,670.3599849999999,1so2013,11so2013,X
2280,47.549999,670.02002,915bu6494,15bu6494,X
2281,49.290001000000004,671.549988,20ma7822,20ma7822,O
2282,47.700001,669.849976,06joe9454,06joe9454,O
2283,48.32,670.5599980000001,75ho8091,75ho8091,O
2284,49.119999,671.840027,77doe1624,77doe1624,O
2285,48.09,672.429993,ra,08ra4721,X
2286,47.900002,670.340027,40wu9127,40wu9127,O
2287,49.389998999999996,671.52002,6doe7654,66doe7654,X
2288,47.68,670.289978,32do2218,32do2218,O
2289,48.34,670.570007,84nu6298,84nu6298,O
2290,49.349998,671.719971,03hoe5783,03hoe5783,O
2291,48.040001000000004,670.419983,22bu1969,22bu1969,O
2292,48.439999,670.6400150000001,26oo6229,26oo6229,O
2293,49.490002000000004,671.77002,jo2767,27jo6777,X
2294,47.82,670.070007,29na1328,29na1328,O
2295,47.810001,670.049988,09ju682,09ju6882,X
2296,48.330002,670.719971,69moe2407,69moe2407,O
2297,48.110001000000004,671.700012,93wu5473,93wu5473,O
2298,49.209998999999996,671.679993,37ga557,37ga5557,X
2299,48.709998999999996,670.97998,68boe623,68boe6623,X
2300,47.77,670.179993,54goe7481,54goe7481,O
2301,47.810001,670.789978,70ga4593,jeonbuk70ga4593,X
2302,47.639998999999996,670.299988,5jo8230,55jo8230,X
2303,48.139998999999996,670.450012,37go5135,37go5135,O
2304,47.610001000000004,669.799988,40oo8286,40oo8286,O
2305,47.790001000000004,670.23999,81ga8159,81ga8159,O
2306,49.099998,671.679993,jo3766,33jo7666,X
2307,47.790001000000004,670.3599849999999,49ra974,49ra9774,X
2308,48.16,670.659973,14bu7538,14bu7538,O
2309,49.16,671.679993,50noe6659,50noe6659,O
2310,48.68,671.47998,30da3757,30da3757,O
2311,48.650002,671.049988,91goe9686,19goe6866,X
2312,47.869999,670.73999,22joe836,22joe8366,X
2313,48.25,670.299988,52bo2758,52bo2758,O
2314,48.959998999999996,671.0599980000001,50ho9098,50ho9098,O
2315,47.82,670.219971,54du3564,54du3564,O
2316,47.91,671.070007,76ga523,76ga5223,X
2317,48.23,670.3900150000001,62mo0125,62mo0125,O
2318,49.509997999999996,671.6400150000001,72no443,72no4443,X
2319,49.540001000000004,671.570007,chungbuk90aa9317,chungbuk90aa9317,O
2320,47.669998,670.159973,21bu1379,21bu1379,O
2321,48.099998,670.5,03ju2120,03ju2120,O
2322,47.77,669.919983,seoul86ba9870,seoul86ba9870,O
2323,48.189999,670.6400150000001,95ba4843,95boe4843,X
2324,48.830002,670.929993,46so684,46so6844,X
2325,47.939999,670.23999,27nu1562,27nu1562,O
2326,48.040001000000004,670.950012,37da8971,gyeongnam37da8971,X
2327,48.919998,671.27002,59da8549,59da8549,O
2328,48.029999,670.549988,30ma7543,30ma7543,O
2329,48.630001,671.349976,39so2350,39so2350,O
2330,48.369999,670.419983,63gu2641,63gu2641,O
2331,48.32,670.25,12ro7564,12ro7564,O
2332,47.970001,670.419983,7hoe3422,77hoe3422,X
2333,47.700001,670.049988,ha1304,11ha3044,X
2334,49.07,671.820007,689752,68nu9752,X
2335,48.66,672.299988,60ga5608,60ga5608,O
2336,48.240002000000004,670.780029,ra6923,66roe9223,X
2337,48.040001000000004,670.409973,50ha5319,50ha5319,O
2338,49.299999,671.9400019999999,2soe8167,22soe8167,X
2339,49.130001,671.469971,87so675,87so6175,X
2340,48.09,670.659973,54ru2482,54ru2482,O
2341,47.689999,670.23999,91ro8388,91ro8388,O
2342,48.240002000000004,670.650024,58du9897,58du9897,O
2343,47.299999,670.469971,54ho5317,54ho5317,O
2344,48.07,670.3099980000001,84ro8358,84ro8358,O
2345,48.490002000000004,670.5599980000001,97ra1927,97ra1927,O
2346,49.220001,671.47998,14ju1062,14ju1062,O
2347,49.5,671.969971,71no5039,71no5039,O
2348,47.889998999999996,670.5599980000001,38ru9646,38ru9646,O
2349,47.540001000000004,669.73999,25oo7629,25oo7629,O
2350,49.150002,671.4400019999999,58ga0683,58ga0683,O
2351,47.880001,670.530029,32moe3528,32moe3528,O
2352,48.23,670.450012,83mu3390,83mu3390,O
2353,47.830002,670.210022,11moe370,11moe3370,X
2354,47.790001000000004,670.549988,56jo4503,56jo4503,O
2355,48.150002,670.52002,905472,90da5472,X
2356,49.23,671.789978,67ju1256,67ju1256,O
2357,47.43,669.72998,58su5647,58su5647,O
2358,48.549999,670.700012,17na5814,17na5814,O
2359,48.93,670.780029,chungbuk80aa3357,chungbuk80aa3357,O
2360,47.630001,670.840027,36goe7280,gyeongbuk36goe7280,X
2361,48.110001000000004,670.679993,45ju570,45ju5970,X
2362,48.07,670.539978,08ju0754,08ju0754,O
2363,49.299999,671.669983,gyeongnam80aa7393,gyeongnam80aa7393,O
2364,49.450001,672.119995,46do8867,46do8867,O
2365,48.540001000000004,671.900024,44ru2896,seoul44ru2896,X
2366,48.360001000000004,670.5599980000001,91so8983,91so8983,O
2367,47.950001,670.320007,04aoe2568,04aoe2568,O
2368,48.459998999999996,670.700012,16nu0461,16nu0461,O
2369,48.009997999999996,670.719971,25goe4145,25goe4145,O
2370,48.959998999999996,671.340027,do8945,88do1945,X
2371,48.189999,671.1400150000001,80go6763,gangwon80go6763,X
2372,49.099998,671.580017,13ha2954,13hoe2954,X
2373,47.650002,670.130005,96gu9748,96gu9748,O
2374,49.18,671.780029,gyeongbuk86ba7549,gyeongbuk86ba7549,O
2375,48.880001,671.75,46roe4727,46roe4727,O
2376,49.040001000000004,671.3599849999999,94ma2727,94ma2727,O
2377,49.34,671.619995,12ba5357,gyeongbuk12ba5357,X
2378,48.490002000000004,670.719971,09do0710,09do0710,O
2379,48.669998,671.179993,32so948,32so9448,X
2380,47.939999,670.3900150000001,17mu896,17mu8896,X
2381,47.619999,670.3599849999999,32ba5135,busan32ba5135,X
2382,48.490002000000004,670.789978,seoul84ba2080,seoul84ba2080,O
2383,48.959998999999996,673.179993,54mu3211,54mu3211,O
2384,48.040001000000004,670.799988,21bo387,21bo3877,X
2385,47.959998999999996,670.1099849999999,18gu140,18gu1440,X
2386,47.68,670.8599849999999,jo,54jo3816,X
2387,49.34,671.710022,30noe9579,30noe9579,O
2388,47.5,671.130005,32da5701young,광ju32da5701,X
2389,49.5,672.049988,81bu280,81bu2880,X
2390,48.330002,670.880005,37ro8090,37ro8090,O
2391,49.48,671.780029,95jo7201,95jo7201,O
2392,48.5,670.900024,daejeon89aa5322,daejeon89aa5322,O
2393,47.830002,670.150024,85bo1975,85bo1975,O
2394,47.529999,670.1900019999999,35ga4137,35ga4137,O
2395,49.330002,671.51001,31gu5851,31gu5851,O
2396,47.889998999999996,670.460022,45roe2695,45roe2695,O
2397,49.139998999999996,671.469971,80so2556,80so2556,O
2398,48.740002000000004,671.599976,oo,80oo1071,X
2399,48.040001000000004,672.580017,80ja8204,daejeon80ja8204,X
2400,49.43,672.799988,71ga2696,chungbuk71ga2696,X
2401,49.18,672.210022,90jo9280,90jo9280,O
2402,48.18,670.900024,47na5834,47na5834,O
2403,48.27,670.869995,82su7296,82su7296,O
2404,48.459998999999996,671.049988,46aoe7469,46aoe7469,O
2405,47.98,670.400024,57no1503,57no1503,O
2406,47.490002000000004,669.8599849999999,20ju4549,20ju4549,O
2407,47.700001,669.8900150000001,09joe8786,09joe8786,O
2408,47.740002000000004,670.299988,69jo8717,69jo8717,O
2409,48.41,670.950012,24go5235,24go5235,O
2410,49.400002,672.159973,boe,07boe6406,X
2411,47.950001,670.4400019999999,48soe7547,48soe7547,O
2412,47.619999,669.9400019999999,38ru6765,38ru6765,O
2413,48.049999,670.169983,seoul86ba9251,seoul86ba9251,O
2414,48.91,671.080017,gyeongbuk86ba2849,gyeongbuk86ba2849,O
2415,47.75,669.929993,34boe8759,34boe8759,O
2416,49.490002000000004,671.669983,gyeongbuk84aa513,gyeongbuk84aa1533,X
2417,47.52,669.869995,82gu9275,82gu9275,O
2418,48.060001,670.299988,seoul86ba1578,seoul86ba1578,O
2419,47.900002,670.47998,daegu80ba5928,daegu80ba5928,O
2420,48.119999,670.219971,12noe608,12noe6608,X
2421,48.950001,671.52002,16bo0835,16bo0835,O
2422,48.860001000000004,671.549988,4ba1682,jeonnam14ba1682,X
2423,47.830002,670.049988,18mo2867,18mo2867,O
2424,48.799999,671.3900150000001,21bu8706,21bu8706,O
2425,48.380001,670.429993,65mo0897,65mo0897,O
2426,47.990002000000004,670.549988,48moe5974,48moe5974,O
2427,48.240002000000004,670.409973,gyeongbuk87aa6067,gyeongbuk87aa6067,O
2428,49.400002,672.099976,35boe431,35boe4331,X
2429,49.029999,671.880005,95na2232,95na2232,O
2430,47.84,669.969971,gyeonggi91ba6664,gyeonggi91ba6664,O
2431,47.490002000000004,669.869995,gyeongbuk98sa8348,gyeongbuk98sa8348,O
2432,48.439999,670.719971,21bo3162,21bo3162,O
2433,47.84,670.27002,07su6816,07su6816,O
2434,47.689999,670.27002,86goe6946,86goe6946,O
2435,48.490002000000004,670.830017,70ha123,70ha1233,X
2436,48.959998999999996,671.6900019999999,43roe0596,43roe0596,O
2437,48.0,670.48999,03moe718,03moe0718,X
2438,48.900002,671.409973,23go1573,23go1573,O
2439,48.389998999999996,670.75,17ma3453,17ma3453,O
2440,48.740002000000004,671.0599980000001,60no046,60no0466,X
2441,48.52,671.090027,12nu7040,12nu7040,O
2442,49.119999,671.900024,63doe5474,63doe5474,O
2443,48.799999,672.630005,80su5474,80su5474,O
2444,48.880001,671.51001,5do2542,55do2542,X
2445,47.73,670.369995,580ja7638,chungnam80ja7638,X
2446,49.459998999999996,671.969971,90go8587,90go8587,O
2447,49.330002,672.119995,goe5167,51goe6677,X
2448,48.060001,670.659973,35boe6993,35boe6993,O
2449,49.150002,671.530029,45bu2926,45bu2926,O
2450,48.0,670.710022,23soe1155,23soe1155,O
2451,49.080002,671.409973,64moe1507,64moe1507,O
2452,47.77,670.1400150000001,31gu6223,31gu6223,O
2453,48.84,671.320007,53goe5242,53goe5242,O
2454,47.41,669.789978,96na148,96na1448,X
2455,47.91,670.219971,61su310,61su3310,X
2456,48.040001000000004,670.619995,54na6578,54na6578,O
2457,48.529999,670.98999,57bu4379,57bu4379,O
2458,49.650002,671.8900150000001,81no7824,81no7824,O
2459,48.32,670.6099849999999,93oo5020,93oo5020,O
2460,48.02,670.539978,80ba3974,seoul80ba3974,X
2461,47.599998,670.0599980000001,ulsan81aa770,ulsan81aa7700,X
2462,49.02,671.51001,gyeonggi84aa1097,gyeonggi84aa1097,O
2463,48.849998,671.039978,96jo5619,96jo5619,O
2464,48.779999,671.5,26ro0782,26ro0782,O
2465,49.18,671.799988,16ru1080,16ru1080,O
2466,49.439999,671.650024,09mu2464,09mu2464,O
2467,48.27,670.780029,68ra5811,68ra5811,O
2468,47.700001,671.090027,60wu4969,60wu4969,O
2469,48.509997999999996,671.080017,31gu4151,31gu4151,O
2470,48.07,670.469971,10du7517,10du7517,O
2471,48.91,671.590027,53bo817,53bo8117,X
2472,49.349998,671.830017,80doe9701,80doe9701,O
2473,49.360001000000004,671.830017,81su9829,81su9829,O
2474,48.59,671.049988,64do3618,64do3618,O
2475,48.18,670.52002,637ga3284,67ga3284,X
2476,49.049999,671.159973,chungbuk98ba1557,chungbuk98ba1557,O
2477,47.869999,670.650024,5na8303,55na8303,X
2478,48.220001,670.630005,31joe4814,31joe4814,O
2479,47.810001,670.330017,38so8081,38so8081,O
2480,48.43,670.73999,59aoe6852,59aoe6852,O
2481,47.669998,670.049988,68ma322,68ma3222,X
2482,49.34,671.599976,73mo3205,73mo3205,O
2483,48.720001,671.3599849999999,1wu8079,11wu8079,X
2484,48.16,671.789978,85635,daejeon85sa6335,X
2485,47.43,669.77002,36gu8732,36gu8732,O
2486,47.400002,669.830017,36ho3126,36ho3126,O
2487,49.279999,671.900024,jeonnam87ba1636,jeonnam87ba1636,O
2488,47.869999,670.969971,chungbuk85sa7017,chungbuk85sa7017,O
2489,47.700001,670.26001,53na6539,53na6539,O
2490,48.150002,671.27002,41jo606,41jo6006,X
2491,47.52,669.8599849999999,seoul83aa141,seoul88aa1341,X
2492,47.619999,670.150024,02goe8892,02goe8892,O
2493,47.860001000000004,671.0599980000001,40jo4845,40jo4845,O
2494,47.880001,670.159973,52soe707,52soe7707,X
2495,47.59,669.969971,19wu5430,19wu5430,O
2496,47.599998,670.049988,1oo2050,11oo2050,X
2497,47.91,670.679993,19da2868,19da2868,O
2498,47.599998,670.299988,aoe,92aoe1939,X
2499,48.310001,670.77002,58oo2671,58oo2671,O
2500,48.200001,670.590027,52jo7049,52jo7049,O
2501,48.869999,670.919983,15bo8726,15bo8726,O
2502,48.240002000000004,671.400024,seoul50go5012,seoul50go5012,O
2503,47.91,669.98999,15oo1626,15oo1626,O
2504,47.669998,669.77002,91du3622,91du3622,O
2505,48.290001000000004,670.650024,916noe1841,16noe1841,X
2506,48.91,671.8900150000001,57gu2963,57gu2963,O
2507,49.189999,671.900024,62ho5063,62ho5063,O
2508,48.439999,670.76001,39ma9325,39ma9325,O
2509,48.060001,670.340027,74no615,74no6615,X
2510,48.110001000000004,670.97998,jeonnam80ba7636,jeonnam80ba7636,O
2511,47.599998,670.179993,32mo2873,32mo2873,O
2512,48.529999,671.23999,23bu952,23bu9952,X
2513,48.049999,671.6900019999999,88mo7739,88mo7739,O
2514,48.369999,670.530029,gyeongnam82aa4382,gyeongnam82aa4382,O
2515,48.5,670.98999,36nu6995,36nu6995,O
2516,49.139998999999996,671.400024,28do6781,28do6781,O
2517,49.18,671.52002,jeonnam81ba5038,jeonnam81bae5038,X
2518,49.029999,672.130005,chungnam99sa828,chungnam99sa8828,X
2519,47.650002,669.98999,45ju8132,45ju8132,O
2520,47.790001000000004,670.3900150000001,37ma7236,37ma7236,O
2521,49.470001,671.9400019999999,62na5049,62na5049,O
2522,48.139998999999996,670.830017,42joe1856,42joe1856,O
2523,49.099998,672.049988,45du064,45du0664,X
2524,48.349998,671.330017,52ma4460,52ma4460,O
2525,49.419998,671.630005,82aoe6713,82aoe6713,O
2526,47.400002,669.969971,sa9657,gyeonggi99sa6657,X
2527,47.919998,670.330017,54ha2737,54ha2737,O
2528,48.669998,671.179993,47do8939,47do8939,O
2529,49.310001,672.210022,460ba3032,광ju60ba3032,X
2530,48.389998999999996,670.8099980000001,93mo9581,93mo9581,O
2531,48.470001,671.409973,18ro4931,18ro4931,O
2532,48.0,670.3599849999999,6bu7292,66bu7292,X
2533,48.57,670.9400019999999,43noe3278,43noe3278,O
2534,48.389998999999996,671.429993,70ma3392,gangwon70ma3392,X
2535,48.689999,671.119995,70ma3547,70ma3547,O
2536,48.93,671.780029,goe,52goe2687,X
2537,47.470001,670.150024,81da9568,81da9568,O
2538,49.400002,671.799988,47boe382,47boe3882,X
2539,49.32,671.48999,gyeonggi91ba5190,gyeonggi91ba5190,O
2540,48.040001000000004,670.669983,chungnam91ba1670,chungnam91ba1670,O
2541,47.639998999999996,670.02002,40no0979,40no0979,O
2542,49.25,671.799988,5moe0761,55moe0761,X
2543,49.02,671.6099849999999,31go3175,31go3175,O
2544,47.509997999999996,669.919983,28oo6792,28oo6792,O
2545,49.360001000000004,672.3599849999999,29do9839,jeonbuk29do9839,X
2546,47.669998,670.460022,82wu2837,82wu2837,O
2547,47.540001000000004,669.830017,gyeongnam99sa833,gyeongnam99sa3338,X
2548,48.459998999999996,671.9400019999999,03ra2022,03ra2022,O
2549,48.669998,671.419983,64joe6038,64soe6038,X
2550,48.150002,670.969971,chungbuk31no7251,chungbuk31no7251,O
2551,47.91,670.400024,93aa2523,gyeonggi93aa2523,X
2552,48.0,670.530029,37so9068,37so9068,O
2553,49.389998999999996,671.679993,52no9528,52no9528,O
2554,47.639998999999996,669.950012,26no5484,26no5484,O
2555,47.98,670.9400019999999,27ma6579,27ma6579,O
2556,48.459998999999996,670.960022,54ho2375,54ho2375,O
2557,49.490002000000004,671.679993,34no5699,34no5699,O
2558,48.549999,671.450012,51roe798,11roe7798,X
2559,47.830002,670.669983,jeonbuk96sa3009,jeonbuk96sa3009,O
2560,48.380001,670.76001,04ga6055,04ga6055,O
2561,49.25,671.880005,41go213,41go2113,X
2562,48.150002,670.549988,01noe0954,01noe0954,O
2563,48.099998,670.929993,20mo2125,20mo2125,O
2564,48.330002,670.669983,38noe0619,38noe0619,O
2565,47.5,670.289978,48bu8370,48bu8370,O
2566,49.560001,671.75,13bo4646,13bo4646,O
2567,48.07,670.549988,5jo8571,55jo8571,X
2568,48.5,671.23999,74go912,74go9112,X
2569,48.740002000000004,671.22998,30ha5413,30ha5413,O
2570,47.68,670.0599980000001,43roe2135,43roe2135,O
2571,48.990002000000004,671.27002,32gu3422,32gu3422,O
2572,47.759997999999996,670.280029,6ro2651,66bo2651,X
2573,47.810001,671.080017,35gu1157,gyeonggi35gu1157,X
2574,47.75,670.1400150000001,83ma347,83ma3347,X
2575,49.189999,672.159973,oo,55oo2790,X
2576,47.849998,670.0,25hoe2090,25hoe2090,O
2577,48.869999,671.4400019999999,58so1269,58so1269,O
2578,48.34,671.099976,77ro1250,77ro1250,O
2579,48.740002000000004,672.26001,daejeon80doe8187,daejeon80doe8187,O
2580,48.630001,671.22998,79no3219,79no3219,O
2581,48.509997999999996,670.780029,63bu8595,63bu8595,O
2582,48.02,670.409973,1jo0810,11jo0810,X
2583,48.16,670.5599980000001,637so9758,67so9758,X
2584,48.939999,672.380005,51ro3563,51ro3563,O
2585,49.34,671.630005,61mo1536,61mo1536,O
2586,48.080002,670.919983,busan90aa8775,busan90aa8775,O
2587,48.220001,670.6099849999999,incheon85ba2785,incheon85ba2785,O
2588,48.599998,671.0599980000001,05go6402,05go6402,O
2589,49.509997999999996,672.25,77doe1357,77doe1357,O
2590,49.380001,671.530029,69goe434,69goe4344,X
2591,47.790001000000004,670.070007,gyeonggi94ja7718,gyeonggi94ja7718,O
2592,49.639998999999996,672.75,17doe7393,17doe7393,O
2593,48.810001,671.25,35ru7531,35ru7531,O
2594,48.400002,672.330017,04ro7881,04ro7881,O
2595,49.630001,671.909973,61bo0932,61bo0932,O
2596,47.41,669.8599849999999,41hoe9722,41hoe9722,O
2597,48.32,671.460022,chungbuk70ga5015,chungbuk70ga5015,O
2598,47.98,670.3599849999999,jeonnam88ba1928,jeonnam88ba1988,X
2599,48.330002,670.909973,89bo7955,89bo7955,O
2600,48.889998999999996,670.97998,68so7283,68so7283,O
2601,47.73,670.01001,45nu8548,45nu8548,O
2602,48.830002,671.679993,04ha2540,04ha2540,O
2603,47.849998,670.27002,6ho2126,66ho2126,X
2604,47.759997999999996,670.01001,01da7180,01da7180,O
2605,48.779999,671.049988,39bo7401,39bo7401,O
2606,49.18,671.52002,54go2784,54go2784,O
2607,48.82,671.26001,62433,66da2433,X
2608,48.689999,671.780029,98ba3733,seoul98ba3733,X
2609,49.240002000000004,671.98999,26jo9446,26jo9446,O
2610,48.84,671.289978,58ru633,58ru6333,X
2611,47.509997999999996,670.26001,58boe2942,58boe2942,O
2612,48.790001000000004,671.070007,33nu1355,33nu1355,O
2613,48.169998,670.380005,80du6289,80du6289,O
2614,48.919998,671.280029,69noe2670,69noe2670,O
2615,48.700001,671.219971,38doe268,38doe2668,X
2616,47.709998999999996,670.450012,73da9176,73da9176,O
2617,48.119999,671.460022,58ra7148,58ra7148,O
2618,48.25,670.51001,32bo0438,32bo0438,O
2619,49.099998,671.5,16noe3449,16noe3449,O
2620,47.790001000000004,670.469971,39roe4565,39roe4565,O
2621,48.470001,670.6900019999999,29ru3804,29ru3804,O
2622,47.700001,670.039978,79go6219,79go6219,O
2623,48.900002,671.4400019999999,02moe954,02moe0954,X
2624,47.990002000000004,670.0599980000001,16hoe4360,16hoe4360,O
2625,47.900002,670.539978,daegu70ba3945,daegu70ba3945,O
2626,49.209998999999996,673.1400150000001,03ra9688,03ra9688,O
2627,47.860001000000004,670.789978,53do361,53ro3661,X
2628,48.799999,671.1099849999999,67moe9417,67moe9417,O
2629,47.540001000000004,670.450012,busan95aa5767,busan95aa5767,O
2630,48.220001,670.929993,busan90ja6812,busan90ja6812,O
2631,47.700001,669.630005,49ro9164,49ro9164,O
2632,49.32,671.710022,92ma1758,92ma1758,O
2633,49.09,671.929993,5su0751,55su0751,X
2634,49.450001,671.9400019999999,busan91aa8238,busan91aa8238,O
2635,47.669998,670.200012,18na1425,18na1425,O
2636,47.900002,670.6099849999999,31da662,31da6162,X
2637,48.77,671.219971,gyeongbuk84aa9054,gyeongbuk84aa9054,O
2638,48.880001,671.289978,16aoe1294,16aoe1294,O
2639,47.73,670.630005,56ra0903,56ra0903,O
2640,47.68,669.679993,gangwon86ba4622,gangwon86ba4622,O
2641,49.59,671.789978,2du6348,22du6348,X
2642,49.369999,671.4400019999999,gyeongnam82sa5672,gyeongnam82sa5672,O
2643,48.919998,671.849976,61so1791,61so1791,O
2644,49.299999,672.280029,07ho1633,07ho1633,O
2645,49.029999,671.840027,jeonbuk83sa8516,jeonbuk83sa8516,O
2646,47.740002000000004,670.099976,70gu4714,gyeongnam70gu4714,X
2647,48.189999,670.650024,53hoe9672,53hoe9672,O
2648,47.540001000000004,670.049988,seoul87aa5428,seoul87aa5428,O
2649,48.959998999999996,672.97998,29joe7335,29joe7335,O
2650,48.299999,670.710022,48doe6138,48doe6138,O
2651,48.889998999999996,671.1900019999999,18doe4288,18doe4288,O
2652,48.169998,670.789978,627ma8760,67ma8760,X
2653,49.41,671.799988,37soe9387,37soe9387,O
2654,48.470001,672.369995,87roe5862,87roe5862,O
2655,47.84,670.26001,gyeongnam70noe7521,gyeongnam70noe7521,O
2656,48.07,670.330017,gyeongnam80aa7732,gyeongnam80aa7732,O
2657,47.759997999999996,670.400024,83goe8413,83goe8413,O
2658,47.52,669.76001,25joe8790,25joe8790,O
2659,48.27,670.820007,85nu5179,85nu5179,O
2660,48.91,671.830017,54na9873,54na9873,O
2661,48.259997999999996,670.619995,53du138,53du1388,X
2662,49.23,671.820007,24wu4186,24wu4186,O
2663,49.02,672.210022,roe,53roe2334,X
2664,47.450001,669.98999,69roe5428,69roe5428,O
2665,47.970001,670.619995,29mo0720,29mo0720,O
2666,48.700001,671.869995,18su0886,80su8866,X
2667,48.5,671.3099980000001,boe,03boe5448,X
2668,49.049999,671.909973,57gu4072,57gu4072,O
2669,49.02,671.469971,seoul88aa3944,seoul88aa3944,O
2670,48.5,670.669983,27aoe2795,27aoe2795,O
2671,49.27,671.72998,gyeongnam82aa6790,gyeongnam82aa6790,O
2672,49.139998999999996,671.909973,80da8266,jeonbuk80da8266,X
2673,48.049999,670.6400150000001,95aoe638,95aoe6388,X
2674,48.77,671.0599980000001,gyeonggi92ba4016,gyeonggi92ba4016,O
2675,48.27,670.3900150000001,chungbuk85aa4507,chungbuk85aa4507,O
2676,49.220001,671.549988,92moe2133,92moe2133,O
2677,48.07,670.77002,gyeongnam80sa8045,gyeongnam80sa8045,O
2678,47.75,670.210022,87ro215,87ro2215,X
2679,47.549999,671.159973,93mu5279,93mu5279,O
2680,48.82,671.450012,67bu8606,67bu8606,O
2681,48.720001,670.919983,31joe3766,31joe3766,O
2682,48.09,670.409973,16su6967,16su6967,O
2683,47.450001,669.6099849999999,31su838,31su8338,X
2684,48.029999,670.320007,77ma8709,77ma8709,O
2685,49.060001,672.4400019999999,roe,95roe9394,X
2686,48.549999,671.450012,74ha633,74ha6333,X
2687,48.720001,671.3599849999999,86du9068,86du9068,O
2688,49.259997999999996,672.02002,chungbuk14go7594,chungbuk14go7594young,X
2689,48.639998999999996,671.070007,80da7704,80da7704,O
2690,48.02,670.6900019999999,67ro4676,67ro4676,O
2691,48.470001,671.119995,97gu1283,97gu1283,O
2692,47.48,670.099976,chungbuk14go528,chungbuk14go5228young,X
2693,47.52,670.419983,10do4739,10do4739,O
2694,47.970001,670.599976,82moe991,82moe9911,X
2695,48.080002,670.700012,13so5921,13so5921,O
2696,48.509997999999996,671.070007,30bo4897,30bo4897,O
2697,48.57,670.97998,24nu2994,24nu2994,O
2698,49.66,672.460022,43go9630,seoul43go9630,X
2699,49.360001000000004,672.330017,85sa5137,gyeonggi85sa5137,X
2700,47.650002,669.820007,14mo9038,14mo9038,O
2701,48.669998,671.380005,34su0984,34su0984,O
2702,48.970001,671.400024,69ju7785,69ju7785,O
2703,49.220001,671.650024,09ju5034,09ju5034,O
2704,47.66,670.01001,66ga0381,66ga0381,O
2705,48.25,671.22998,gyeongnam82sa1055,gyeongnam82sa1055,O
2706,48.099998,670.3099980000001,33joe9725,33joe9725,O
2707,48.189999,670.409973,chungbuk98ba6601,chungbuk98ba6601,O
2708,47.91,670.460022,28da9676,28da9676,O
2709,48.43,670.8099980000001,37ru1371,37ru1371,O
2710,49.130001,672.799988,boe,95boe8619,X
2711,47.509997999999996,670.299988,07hoe9833,07hoe9833,O
2712,49.68,672.1900019999999,aoe6694,66aoe6694,X
2713,48.57,670.830017,29soe707,29soe7007,X
2714,47.970001,670.72998,48aoe6351,48aoe6351,O
2715,48.810001,671.01001,24do1649,24do1649,O
2716,48.25,668.530029,na11,gyeonggi78ba1217,X
2717,49.080002,671.200012,gyeongnam81sa1093,gyeongnam81sa1093,O
2718,47.810001,671.130005,wu,03wu8745,X
2719,47.689999,669.869995,48mu2483,48mu2483,O
2720,48.18,671.77002,34noe2528,34noe2528,O
2721,47.990002000000004,671.650024,10do234,gyeongbuk1ch4203,X
2722,49.32,672.380005,16gu1914,16gu1914,O
2723,47.59,670.039978,32joe5194,32joe5194,O
2724,49.349998,672.210022,boe,70boe2569,X
2725,49.09,671.119995,67nu6313,67nu6313,O
2726,49.439999,671.650024,60doe7580,60doe7580,O
2727,48.259997999999996,670.929993,1roe9529,11roe9529,X
2728,47.990002000000004,671.01001,92joe9726,92joe9726,O
2729,47.57,670.070007,jeonnam82ba1348,jeonnam82ba1348,O
2730,48.259997999999996,671.799988,busan31ga7570,busan31ga7570,O
2731,48.209998999999996,670.409973,chungbuk86ja2043,chungbuk86ja2043,O
2732,47.950001,670.4400019999999,42joe1907,42joe1907,O
2733,48.32,670.849976,seoul83sa1744,seoul83sa1744,O
2734,48.18,674.549988,64go7330,64go7330,O
2735,48.990002000000004,671.969971,04no029,04no0299,X
2736,48.349998,671.3900150000001,37ro8686,37ro8686,O
2737,47.610001000000004,669.710022,27gu0650,27gu0650,O
2738,48.09,670.650024,gyeonggi80ba518,gyeonggi80ba5118,X
2739,48.759997999999996,671.51001,busan940549,busan94aa5949,X
2740,48.41,670.950012,55goe0675,55goe0675,O
2741,47.419998,670.72998,30doe4037,jeonnam30doe4037,X
2742,47.450001,669.6099849999999,64bo5059,64bo5059,O
2743,47.98,670.400024,43gu1851,43gu1851,O
2744,47.669998,669.820007,63no0190,63no0190,O
2745,48.799999,671.159973,94bu6682,94bu6682,O
2746,47.529999,670.369995,62ru2194,62nu2194,X
2747,48.970001,671.23999,76no5582,76no5582,O
2748,49.509997999999996,671.909973,58mo0673,58mo0673,O
2749,47.849998,670.51001,54gu1650,54gu1650,O
2750,47.5,669.900024,85wu319,85wu3119,X
2751,48.509997999999996,671.119995,1ru7742,11ru7742,X
2752,47.779999,670.4400019999999,busan70ba2307,busan70ba2307,O
2753,48.689999,671.080017,47moe155,47moe1555,X
2754,49.560001,671.570007,12ru8065,12ru8065,O
2755,47.810001,670.549988,04su0617,04su0617,O
2756,49.009997999999996,674.799988,89ma7902,89ma7902,O
